image_id,image_id,heading,description,general_classification,sub_classification,tags,color_classification,mime_type,file_size_bytes,source_path,folder_id,folder_order,image_url,processed_at,file_name,model_used,prompt_tokens,completion_tokens,total_tokens,estimated_cost_usd
16WQwXFsAloBinJpJIP7MHYTaAr9xD9Px,16WQwXFsAloBinJpJIP7MHYTaAr9xD9Px,Healthcare Professional Using Digital Device,A healthcare worker reviews information on a tablet in a modern clinical setting.,Healthcare,Medical Staff,"healthcare, medical, professional, tablet, night, hospital, technology, staff, urban, night shift",Cool Blue,image/jpeg,8209143,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/16WQwXFsAloBinJpJIP7MHYTaAr9xD9Px/view?usp=drivesdk,2026-03-18T05:39:10.122Z,shutterstock_2254980501.jpg,gpt-4.1-nano-2025-04-14,2699,89,2788,0.0003055
1qhgItLDsj2mBqzltj4vRwEurhcbaeCje,1qhgItLDsj2mBqzltj4vRwEurhcbaeCje,Business Meeting with Data Visualization,Professionals engaged in a data-driven discussion in a modern conference room with digital analytics overlays.,Business & Finance,Corporate Meeting,"business, meeting, data, analytics, technology, conference room, professionals, digital, charts, graphs",Cool Blue,image/jpeg,3862849,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1qhgItLDsj2mBqzltj4vRwEurhcbaeCje/view?usp=drivesdk,2026-03-18T05:39:26.694Z,shutterstock_2107663907.jpg,gpt-4.1-nano-2025-04-14,2876,94,2970,0.0003252
1hoLeZuKcLvrOm3W8h6looyTDYhPRI7Sy,1hoLeZuKcLvrOm3W8h6looyTDYhPRI7Sy,Team Collaborating on App Design,Professionals reviewing mobile app prototypes on dual monitors and a smartphone in a modern workspace.,Technology,App Development,"teamwork, technology, mobile app, monitors, collaboration, workspace, software, design, digital, professionals",Cool Blue,image/jpeg,3073958,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1hoLeZuKcLvrOm3W8h6looyTDYhPRI7Sy/view?usp=drivesdk,2026-03-18T05:39:47.336Z,shutterstock_714655705.jpg,gpt-4.1-nano-2025-04-14,2875,93,2968,0.0003247
1vcal_9z1QXRGlxzZjqnSRDPNyEnndR3a,1vcal_9z1QXRGlxzZjqnSRDPNyEnndR3a,Abstract Human Crowd Illustration,A stylized depiction of numerous small human figures casting shadows on a textured surface.,Illustration,Abstract Art,"human figures, shadows, abstract, illustration, textured surface, diverse, minimalistic, artistic, conceptual, crowd",Monochrome,image/jpeg,15529291,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1vcal_9z1QXRGlxzZjqnSRDPNyEnndR3a/view?usp=drivesdk,2026-03-18T05:40:13.965Z,shutterstock_2059472510.jpg,gpt-4.1-nano-2025-04-14,2727,93,2820,0.0003099
1qfEPrjE3U4w7Ped6Q7Tt2-6--diBlmM3,1qfEPrjE3U4w7Ped6Q7Tt2-6--diBlmM3,Digital Resume Management,"Person interacting with virtual profiles on a laptop, illustrating digital recruitment and online resume management.",Technology,Digital Recruitment,"digital, profiles, laptop, technology, recruitment, online, resumes, virtual, data, interface",Cool Blue,image/jpeg,6812400,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1qfEPrjE3U4w7Ped6Q7Tt2-6--diBlmM3/view?usp=drivesdk,2026-03-18T05:40:34.623Z,shutterstock_2139960475.jpg,gpt-4.1-nano-2025-04-14,2766,88,2854,0.0003118
15PQK67u114-522ZR6-I5-ADOYTV4K15E,15PQK67u114-522ZR6-I5-ADOYTV4K15E,Business Meeting Collaboration,Professionals engaged in a collaborative discussion around a laptop in a modern office setting.,Business,Team Meeting,"business, meeting, collaboration, office, teamwork, laptop, discussion, professionals, documents, modern",Neutral Tones,image/jpeg,13285926,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/15PQK67u114-522ZR6-I5-ADOYTV4K15E/view?usp=drivesdk,2026-03-18T05:41:21.856Z,shutterstock_2409072255.jpg,gpt-4.1-nano-2025-04-14,2463,88,2551,0.0002815
15NjKX0e3AOD3-DWXX65VWVy3VivtP_l7,15NjKX0e3AOD3-DWXX65VWVy3VivtP_l7,Professional Business Meeting,A professional individual reviewing documents in a modern office setting.,Business & Office,Workplace Environment,"office, professional, documents, workspace, laptop, business, meeting, modern, indoors, corporate",Neutral Tones,image/jpeg,11014476,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/15NjKX0e3AOD3-DWXX65VWVy3VivtP_l7/view?usp=drivesdk,2026-03-18T05:41:58.411Z,shutterstock_2180173629.jpg,gpt-4.1-nano-2025-04-14,2463,86,2549,0.0002807
15C5KvOTOe6GN_LS0Cjkacd45noLV5-Ym,15C5KvOTOe6GN_LS0Cjkacd45noLV5-Ym,Legal Professional at Desk,A professional in a formal suit working in a modern office environment.,Business & Office,Corporate Office,"business, office, professional, legal, workspace, desk, modern, formal, executive, work environment",Neutral Tones,image/jpeg,8962321,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/15C5KvOTOe6GN_LS0Cjkacd45noLV5-Ym/view?usp=drivesdk,2026-03-18T05:42:53.262Z,shutterstock_778292062.jpg,gpt-4.1-nano-2025-04-14,2462,89,2551,0.0002818
158m8sHs3q31FJQPmfZn-t6FRsOMOyMME,158m8sHs3q31FJQPmfZn-t6FRsOMOyMME,Business Handshake Meeting,Professional business meeting with handshake in a modern office environment.,Business,Corporate Meeting,"business, handshake, office, professionals, corporate, teamwork, agreement, formal, colleagues, modern",Neutral Tones,image/jpeg,6371047,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/158m8sHs3q31FJQPmfZn-t6FRsOMOyMME/view?usp=drivesdk,2026-03-18T05:43:43.814Z,shutterstock_735812008.jpg,gpt-4.1-nano-2025-04-14,2521,84,2605,0.0002857
14yeOhkiGo_MScR8EFQ8nGuqb97N4Un4T,14yeOhkiGo_MScR8EFQ8nGuqb97N4Un4T,Digital Data Analysis,Person interacting with holographic data visualizations on a tablet for business insights.,Technology,Data Visualization,"technology, data, analytics, tablet, holographic, business, digital, charts, graphs, futuristic",Cool Blue,image/jpeg,12999698,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/14yeOhkiGo_MScR8EFQ8nGuqb97N4Un4T/view?usp=drivesdk,2026-03-18T05:44:44.880Z,shutterstock_2365431983.jpg,gpt-4.1-nano-2025-04-14,2432,87,2519,0.000278
1a7l1umbGd1-pwE2zP57oyjuKS6JEvLRD,1a7l1umbGd1-pwE2zP57oyjuKS6JEvLRD,Artificial Intelligence and Cybersecurity,"Illustration of AI technology integrated with cybersecurity, emphasizing data protection and advanced computing solutions.",Technology,AI and Cybersecurity,"artificial intelligence, cybersecurity, data protection, coding, technology, digital security, AI chip, programming, encryption, tech innovation",Cool Blue,image/jpeg,10240407,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1a7l1umbGd1-pwE2zP57oyjuKS6JEvLRD/view?usp=drivesdk,2026-03-18T05:45:47.642Z,shutterstock_2256125949.jpg,gpt-4.1-nano-2025-04-14,2432,98,2530,0.0002824
1YyQWkisM29rYnfJpoI_iByX5q0jzw3hu,1YyQWkisM29rYnfJpoI_iByX5q0jzw3hu,Digital Data Management,Illustration of digital data organization and file management on a computer screen.,Technology,Data Management,"digital, data, files, technology, computer, cloud, cybersecurity, information, network, digital storage",Cool Blue,image/jpeg,5440574,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1YyQWkisM29rYnfJpoI_iByX5q0jzw3hu/view?usp=drivesdk,2026-03-18T05:46:54.670Z,shutterstock_2064864329.jpg,gpt-4.1-nano-2025-04-14,2668,86,2754,0.0003012
1nlabT85V4oLd597AZD2bFot4ydDJFNvh,1nlabT85V4oLd597AZD2bFot4ydDJFNvh,Software Development Workflow,Illustration of a digital flowchart representing software development and release processes.,Technology,Software Development,"workflow, flowchart, technology, software, development, process, digital, diagram, programming, automation",Cool Blue,image/jpeg,5126530,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1nlabT85V4oLd597AZD2bFot4ydDJFNvh/view?usp=drivesdk,2026-03-18T05:47:45.038Z,shutterstock_2284084849.jpg,gpt-4.1-nano-2025-04-14,2432,86,2518,0.0002776
1GcqS5aDS0Vx54w5kBMjZToObDxTdkUeZ,1GcqS5aDS0Vx54w5kBMjZToObDxTdkUeZ,Diverse Group Clapping,"A professional group engaged in a formal event, demonstrating appreciation or acknowledgment.",Event Photography,Group Celebration,"business, professional, applause, teamwork, diversity, meeting, indoors, corporate, collaboration, success",Neutral Tones,image/jpeg,14381114,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1GcqS5aDS0Vx54w5kBMjZToObDxTdkUeZ/view?usp=drivesdk,2026-03-18T05:48:48.108Z,shutterstock_2219439029.jpg,gpt-4.1-nano-2025-04-14,2463,89,2552,0.0002819
13Dd9JMGeJDolqW5VCm595gVyWTgmw5qC,13Dd9JMGeJDolqW5VCm595gVyWTgmw5qC,Logistics and Transportation Concept,"A miniature blue truck is protected by hands, symbolizing safety and care in logistics and transportation services.",Transportation,Logistics,"truck, logistics, transportation, delivery, shipping, miniature, vehicle, safety, supply chain, business",Cool Blue,image/jpeg,5225349,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/13Dd9JMGeJDolqW5VCm595gVyWTgmw5qC/view?usp=drivesdk,2026-03-18T05:57:14.915Z,shutterstock_1199330896.jpg,gpt-4.1-nano-2025-04-14,2432,94,2526,0.0002808
139RpJqP7SEp3VmR1WOxhKE9hRIrn8xeu,139RpJqP7SEp3VmR1WOxhKE9hRIrn8xeu,Achievement and Success Concept,"Silhouette of a person holding a trophy in front of a glowing doorway, symbolizing achievement and success.",Conceptual Photography,Achievement,"achievement, success, trophy, silhouette, doorway, light, celebration, victory, motivation, goal",Warm Tones,image/jpeg,8417974,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/139RpJqP7SEp3VmR1WOxhKE9hRIrn8xeu/view?usp=drivesdk,2026-03-18T05:57:42.621Z,shutterstock_2201544839.jpg,gpt-4.1-nano-2025-04-14,3731,95,3826,0.0004111
1741_AeFqfNlgo_9weHtmnY3k7WpjcBqu,1741_AeFqfNlgo_9weHtmnY3k7WpjcBqu,Cybersecurity and Data Protection,Futuristic robotic hand with digital security icons representing advanced cybersecurity technology.,Technology,Cybersecurity,"robot, cybersecurity, digital security, technology, data protection, AI, shield, digital, futuristic, binary",Cool Blue,image/jpeg,11852747,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1741_AeFqfNlgo_9weHtmnY3k7WpjcBqu/view?usp=drivesdk,2026-03-18T05:58:14.175Z,shutterstock_1148935337.jpg,gpt-4.1-nano-2025-04-14,3318,89,3407,0.0003674
1PF2PXUoE-7cVafXe-x0Pl2i57FYp3Ehm,1PF2PXUoE-7cVafXe-x0Pl2i57FYp3Ehm,Futuristic Cityscape View,"A modern office with a panoramic view of a vibrant, illuminated city skyline at night.",Urban Photography,Cityscape,"city, skyline, night, skyscrapers, office, futuristic, lights, urban, high-rise, city view",Vibrant Multi-color,image/jpeg,7924645,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1PF2PXUoE-7cVafXe-x0Pl2i57FYp3Ehm/view?usp=drivesdk,2026-03-18T05:58:36.729Z,shutterstock_2183020829.jpg,gpt-4.1-nano-2025-04-14,3672,98,3770,0.0004064
135akXlrYTAbHFAKAa3PKQ_HEf2KMaIXv,135akXlrYTAbHFAKAa3PKQ_HEf2KMaIXv,Futuristic Digital Truck,"A digitally rendered truck with glowing neon lines, emphasizing technology and innovation in transportation.",Technology,Digital Art,"truck, digital, neon, technology, transportation, futuristic, night, highway, holographic, innovation",Cool Blue,image/jpeg,3587325,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/135akXlrYTAbHFAKAa3PKQ_HEf2KMaIXv/view?usp=drivesdk,2026-03-18T05:58:58.320Z,shutterstock_2068631021.jpg,gpt-4.1-nano-2025-04-14,2845,90,2935,0.0003205
1swfZ6X9qqnldr09ujvcNddj-42kezFY-,1swfZ6X9qqnldr09ujvcNddj-42kezFY-,Medical Technology Consultation,Healthcare professionals discussing advanced medical data and digital health solutions in a modern clinical setting.,Healthcare,Medical Technology,"medical, healthcare, digital health, technology, doctor, data, innovation, clinical, hologram, consultation",Cool Blue,image/jpeg,5646827,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1swfZ6X9qqnldr09ujvcNddj-42kezFY-/view?usp=drivesdk,2026-03-18T05:59:33.403Z,shutterstock_2240137943.jpg,gpt-4.1-nano-2025-04-14,3318,89,3407,0.0003674
12mdP8EmV0SsdoKxEo7IEAtv69c2L-Dlo,12mdP8EmV0SsdoKxEo7IEAtv69c2L-Dlo,Nighttime City Traffic Scene,Aerial view of illuminated highways and city streets at night with moving vehicle light trails.,Urban Photography,Cityscape,"city, night, traffic, highways, light trails, aerial, urban, roads, transportation, city lights",Cool Blue and Warm Orange Tones,image/jpeg,9543448,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/12mdP8EmV0SsdoKxEo7IEAtv69c2L-Dlo/view?usp=drivesdk,2026-03-18T06:00:22.454Z,shutterstock_2259135727.jpg,gpt-4.1-nano-2025-04-14,2668,98,2766,0.000306
12iDxyXSmS1psN0F3ymidIwiA9wRPQIbs,12iDxyXSmS1psN0F3ymidIwiA9wRPQIbs,Nighttime Highway Motion Blur,Dynamic image capturing moving vehicles on a highway during sunset with motion effects.,Transportation,Night Traffic,"highway, sunset, motion blur, vehicles, night, road, travel, speed, lights, transportation",Warm Tones,image/jpeg,12443942,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/12iDxyXSmS1psN0F3ymidIwiA9wRPQIbs/view?usp=drivesdk,2026-03-18T06:01:04.106Z,shutterstock_362532200.jpg,gpt-4.1-nano-2025-04-14,2581,90,2671,0.0002941
1xrUK4styVfI5EBfKAvkZNZwcRhc1Oxxi,1xrUK4styVfI5EBfKAvkZNZwcRhc1Oxxi,Global Logistics and Connectivity,"Aerial view highlighting international shipping, transportation, and digital connectivity in a modern logistics environment.",Logistics & Transportation,Maritime and Air Freight,"shipping, cargo, port, airplane, maritime, logistics, transportation, digital connectivity, global trade, containers",Cool Blue,image/jpeg,10264881,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1xrUK4styVfI5EBfKAvkZNZwcRhc1Oxxi/view?usp=drivesdk,2026-03-18T06:01:42.117Z,shutterstock_2271843697.jpg,gpt-4.1-nano-2025-04-14,3928,98,4026,0.000432
10jykq485rAfmM0P5AmAwmoZfAE8MOJaz,10jykq485rAfmM0P5AmAwmoZfAE8MOJaz,City Skyline with Digital Connectivity,"A vibrant cityscape illuminated at dusk, enhanced with digital connection graphics highlighting modern urban technology.",Urban Photography,Cityscape,"city, skyline, night, technology, digital, urban, skyscrapers, lights, connectivity, skyline view",Cool Blue,image/jpeg,13417845,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/10jykq485rAfmM0P5AmAwmoZfAE8MOJaz/view?usp=drivesdk,2026-03-18T06:02:38.771Z,shutterstock_1022742673.jpg,gpt-4.1-nano-2025-04-14,3140,94,3234,0.0003516
10j_LWvTsYzNbxX-0zPlzXSh1XZ_0qLYr,10j_LWvTsYzNbxX-0zPlzXSh1XZ_0qLYr,Digital Technology and Connectivity,"A person typing on a keyboard with digital network overlays and cityscape background, illustrating modern technology and data connectivity.",Technology,Digital Networking,"keyboard, hands, digital network, data, technology, cityscape, connectivity, futuristic, innovation, cyber",Cool Blue,image/jpeg,14870607,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/10j_LWvTsYzNbxX-0zPlzXSh1XZ_0qLYr/view?usp=drivesdk,2026-03-18T06:03:44.169Z,shutterstock_2241902509.jpg,gpt-4.1-nano-2025-04-14,4085,96,4181,0.0004469
10gU4G3Ljp-vWjCBuuiUqfZaR0QeUuzEj,10gU4G3Ljp-vWjCBuuiUqfZaR0QeUuzEj,Global Connectivity Network,Illustration of worldwide digital connections highlighting global communication and data exchange.,Technology,Global Network,"earth, space, technology, connectivity, digital, network, lights, world, communication, data",Cool Blue,image/jpeg,7767515,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/10gU4G3Ljp-vWjCBuuiUqfZaR0QeUuzEj/view?usp=drivesdk,2026-03-18T06:04:33.040Z,shutterstock_2212948463.jpg,gpt-4.1-nano-2025-04-14,2432,84,2516,0.0002768
1XOb_8MKnNCs2Ifqmci2hIdIwlIYA2Ceq,1XOb_8MKnNCs2Ifqmci2hIdIwlIYA2Ceq,Coding and Programming Concept,"A person working on a laptop with code overlay, emphasizing technology and software development.",Technology,Software Development,"coding, programming, laptop, technology, software, developer, computer, code, digital, cybersecurity",Cool Blue,image/jpeg,10225853,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1XOb_8MKnNCs2Ifqmci2hIdIwlIYA2Ceq/view?usp=drivesdk,2026-03-18T06:05:28.670Z,shutterstock_2093652733.jpg,gpt-4.1-nano-2025-04-14,2668,88,2756,0.000302
1yg1WuVzjssNZz4A5jUKDYmKswXJWE4fN,1yg1WuVzjssNZz4A5jUKDYmKswXJWE4fN,Formula 1 Race Car Pit Stop,Team members perform a pit stop on a Ferrari Formula 1 car during a race event.,Motorsport,Race Car Pit Stop,"Formula 1, race car, pit stop, Ferrari, motorsport, racing team, pit crew, racing event, car maintenance, professional racing",Vibrant Multi-color,image/jpeg,9029856,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1yg1WuVzjssNZz4A5jUKDYmKswXJWE4fN/view?usp=drivesdk,2026-03-18T06:06:36.322Z,shutterstock_739368529.jpg,gpt-4.1-nano-2025-04-14,2934,110,3044,0.0003374
1nO53W9M6dMXrwaEdaH1FZBXVgMDAS3Ft,1nO53W9M6dMXrwaEdaH1FZBXVgMDAS3Ft,Warehouse Inventory Management,Digital data analysis for warehouse inventory and logistics optimization in a modern storage facility.,Logistics & Supply Chain,Warehouse Operations,"warehouse, inventory, logistics, data analysis, tablet, supply chain, storage, technology, warehouse management, digital",Cool Blue,image/jpeg,2137921,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1nO53W9M6dMXrwaEdaH1FZBXVgMDAS3Ft/view?usp=drivesdk,2026-03-18T06:07:24.488Z,shutterstock_2081623636.jpg,gpt-4.1-nano-2025-04-14,2432,93,2525,0.0002804
1pXa1w74qOhKnTHgTWY9_WhCjDjqlrYvT,1pXa1w74qOhKnTHgTWY9_WhCjDjqlrYvT,Abstract Light and Shadow Scene,A silhouette of a person standing near an illuminated doorway with dynamic light effects and particles.,Abstract Photography,Light Effects,"silhouette, doorway, light effects, particles, abstract, shadow, contrast, interior, mysterious, artistic",Cool Blue,image/jpeg,5672952,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1pXa1w74qOhKnTHgTWY9_WhCjDjqlrYvT/view?usp=drivesdk,2026-03-18T06:08:24.472Z,shutterstock_139683304.jpg,gpt-4.1-nano-2025-04-14,1841,93,1934,0.0002213
1VmAHzoXnCzcOlvhbtfNvvjBcbqkw_CT7,1VmAHzoXnCzcOlvhbtfNvvjBcbqkw_CT7,Commercial Airplane on Runway,A modern airplane preparing for takeoff against a dramatic sunset sky.,Aviation,Commercial Aircraft,"airplane, runway, sunset, aviation, travel, transportation, aircraft, sky, flight, transportation industry",Warm Tones,image/jpeg,7901470,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1VmAHzoXnCzcOlvhbtfNvvjBcbqkw_CT7/view?usp=drivesdk,2026-03-18T06:08:56.217Z,shutterstock_197588843.jpg,gpt-4.1-nano-2025-04-14,2313,91,2404,0.0002677
169DPB9XcccnJH3xjxr_vv0fdqmd_6goP,169DPB9XcccnJH3xjxr_vv0fdqmd_6goP,Financial Data Analysis,Person analyzing stock market data on a digital screen with colorful financial charts.,Finance,Stock Market,"stock market, financial charts, data analysis, digital screen, investment, trading, finance, technology, graphs",Cool Blue,image/jpeg,3353198,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/169DPB9XcccnJH3xjxr_vv0fdqmd_6goP/view?usp=drivesdk,2026-03-18T06:09:19.614Z,shutterstock_2204213293.jpg,gpt-4.1-nano-2025-04-14,2876,87,2963,0.0003224
1V9yOEpGsvTtFGzK7YEnAiUH3KNDSFYzg,1V9yOEpGsvTtFGzK7YEnAiUH3KNDSFYzg,Business Team Collaboration,A professional team engaged in a collaborative discussion around a table in a modern office setting.,Business & Office,Team Meeting,"team, collaboration, office, meeting, discussion, laptops, documents, professional, teamwork, business",Neutral Tones,image/jpeg,5977751,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1V9yOEpGsvTtFGzK7YEnAiUH3KNDSFYzg/view?usp=drivesdk,2026-03-18T06:09:56.335Z,shutterstock_1919479646.jpg,gpt-4.1-nano-2025-04-14,2876,91,2967,0.000324
1OUxVDisntF3M87-h1fkda2ADxv4MFpXU,1OUxVDisntF3M87-h1fkda2ADxv4MFpXU,Smartphone with Social Media Apps,A person holding a smartphone displaying various popular social media app icons.,Technology,Mobile Devices,"smartphone, social media, apps, technology, mobile, communication, digital, social networking, device, smartphone screen",Vibrant Multi-color,image/jpeg,9431689,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1OUxVDisntF3M87-h1fkda2ADxv4MFpXU/view?usp=drivesdk,2026-03-18T06:10:35.486Z,shutterstock_175661117.jpg,gpt-4.1-nano-2025-04-14,2431,94,2525,0.0002807
1Z3NhffQLuWCzcPT6v5OJYbrjhC8z4kOq,1Z3NhffQLuWCzcPT6v5OJYbrjhC8z4kOq,Mobile App and Digital Content,Showcasing a smartphone with floating app icons representing digital communication and multimedia features.,Technology,Mobile Devices,"smartphone, apps, digital, technology, communication, multimedia, icons, mobile, device, screen",Vibrant Multi-color,image/jpeg,8926611,Shutterstock,1YVCdLuJeUtZRRHFvcQlDbZRhFpKe1H9O,6,https://drive.google.com/file/d/1Z3NhffQLuWCzcPT6v5OJYbrjhC8z4kOq/view?usp=drivesdk,2026-03-18T06:11:08.449Z,shutterstock_241427182.jpg,gpt-4.1-nano-2025-04-14,2462,93,2555,0.0002834
